flopo_id	label	entity	old_filler	old_filler_label	new_filler	new_filler_label	word_scope	action
FLOPO:0010957	periderm yellow	PO_0005046	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010958	periderm color	PO_0005046	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010978	corolla dark brown	PO_0009059	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010986	hilum dark brown	PO_0020063	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010992	endocarp purple	PO_0009086	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011001	thorn green	PO_0025172	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011002	thorn color	PO_0025172	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011003	filament green	PO_0009067	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011004	corolla dark blue	PO_0009059	PATO:0001244	dark blue	FLOPO:0988200	dark blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011014	mesocarp white	PO_0009087	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011044	central zone purple	PO_0000224	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011067	lamina yellow	PO_0025060	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011098	filament red brown	PO_0009067	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011104	stipule yellow	PO_0020041	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011105	stipule color	PO_0020041	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011145	lemma dark brown	PO_0009037	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011152	lower glume dark brown	PO_0006002	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011189	stem maroon	PO_0009047	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0011198	pedicel pink	PO_0009052	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011213	perianth magenta	PO_0009058	PATO:0000321	magenta	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0011253	ligule green	PO_0020105	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011261	staminode purple	PO_0009077	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011262	staminode color	PO_0009077	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011268	petal grey	PO_0009032	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011296	seed pale pink	PO_0009010	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011306	leaf base grey	PO_0020040	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011332	rhizome yellow	PO_0004542	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011340	petal dark red	PO_0009032	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011379	corolla deep pink	PO_0009059	PATO:0001258	deep pink	FLOPO:0988032	deep pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011383	funicle brown	PO_0020006	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011384	funicle color	PO_0020006	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011397	chalaza brown	PO_0020026	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011398	chalaza color	PO_0020026	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011399	root green	PO_0009005	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011400	root color	PO_0009005	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011403	lamina orange	PO_0025060	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011405	calyx light green	PO_0009060	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011449	lamina red	PO_0025060	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011453	pedicel purple	PO_0009052	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011476	raphe grey	PO_0020027	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011477	raphe color	PO_0020027	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011505	petiole yellow	PO_0020038	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011534	bract red	PO_0009055	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011554	filament pink	PO_0009067	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011571	leaflet light green	PO_0020049	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011576	seed grey	PO_0009010	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011581	portion of secretory tissue purple	PO_0005656	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011582	portion of secretory tissue color	PO_0005656	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011591	calyx pale pink	PO_0009060	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011604	peristome light yellow	PO_0030042	PATO:0001264	light yellow	FLOPO:0988110	light yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011633	leaf light brown	PO_0025034	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011650	endosperm white	PO_0009089	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011668	ligule white	PO_0020105	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011675	sapwood grey	PO_0004513	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011680	costa orange	PO_0030072	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011690	tepal light purple	PO_0009033	PATO:0001260	light purple	FLOPO:0988235	light purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011709	periderm brown	PO_0005046	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011763	tuberous root grey	PO_0025523	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011764	tuberous root color	PO_0025523	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011771	leaf pale pink	PO_0025034	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011776	vascular bundle brown	PO_0005020	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011802	pedicel yellow	PO_0009052	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011838	costa white	PO_0030072	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011848	corolla red brown	PO_0009059	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011852	aril ochre	PO_0009090	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0011859	bark yellow brown	PO_0004518	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011862	pollen purple	PO_0025281	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011897	style dark purple	PO_0009074	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011903	petiole orange	PO_0020038	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011920	upper glume green	PO_0006004	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011921	upper glume color	PO_0006004	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011922	pericarp orange	PO_0009084	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011927	fruit yellow orange	PO_0009001	PATO:0001944	yellow orange	FLOPO:0988002	orange	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0011941	shoot-borne root purple	PO_0000042	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011942	shoot-borne root color	PO_0000042	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0011954	funicle dark brown	PO_0020006	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011966	involucre purple	PO_0009100	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011982	testa orange	PO_0020057	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0011983	peristome deep pink	PO_0030042	PATO:0001258	deep pink	FLOPO:0988032	deep pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012018	cortex brown	PO_0005708	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012039	stem yellow brown	PO_0009047	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012051	stalk red	PO_0025066	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012065	style violet	PO_0009074	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012107	root orange	PO_0009005	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012134	corolla yellow orange	PO_0009059	PATO:0001944	yellow orange	FLOPO:0988002	orange	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012150	endocarp pink	PO_0009086	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012159	raphe pink	PO_0020027	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012186	staminode pink	PO_0009077	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012192	glume light brown	PO_0009039	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012204	petal deep pink	PO_0009032	PATO:0001258	deep pink	FLOPO:0988032	deep pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012217	branch green	PO_0025073	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012234	leaf bronze	PO_0025034	PATO:0002363	bronze	FLOPO:0988018	yellowish brown	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012309	stipule brown	PO_0020041	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012327	root white	PO_0009005	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012343	carpel red	PO_0009030	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012349	anther brown	PO_0009066	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012360	peduncle orange	PO_0009053	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012363	heartwood ochre	PO_0004512	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012364	bud dark purple	PO_0000055	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012373	keel dark green	PO_0025327	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012375	tuber grey	PO_0025522	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012384	rhizome black	PO_0004542	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012395	hilum orange	PO_0020063	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012397	rhizome yellow brown	PO_0004542	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012399	placenta orange	PO_0025078	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012400	placenta color	PO_0025078	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0012416	petal violet	PO_0009032	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012449	tepal green	PO_0009033	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012465	keel red brown	PO_0025327	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012492	anther white	PO_0009066	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012533	inflorescence dark red	PO_0009049	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012554	leaf axil pale pink	PO_0009023	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012568	endotesta dark brown	PO_0006051	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012570	flower red brown	PO_0009046	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012580	calyx dark purple	PO_0009060	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012586	corolla ochre	PO_0009059	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012590	leaf orange	PO_0025034	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012591	epidermis red brown	PO_0005679	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012595	perianth pale pink	PO_0009058	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012604	pedicel dark brown	PO_0009052	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012606	whole plant green	PO_0000003	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012616	tuber white	PO_0025522	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012642	calyx violet	PO_0009060	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012643	androecium blue	PO_0009061	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012651	peduncle red	PO_0009053	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012652	pedicel dark red brown	PO_0009052	PATO:0001288	dark red brown	FLOPO:0988070	dark reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012658	petiolule brown	PO_0020050	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012661	axil purple	PO_0025224	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012688	stem blue	PO_0009047	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012690	seed yellow orange	PO_0009010	PATO:0001944	yellow orange	FLOPO:0988002	orange	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012700	sepal ochre	PO_0009031	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012741	cambium pink	PO_0005597	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012751	epidermis grey	PO_0005679	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012758	tuber green	PO_0025522	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012804	central spike of tassel inflorescence purple	PO_0006324	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012805	central spike of tassel inflorescence color	PO_0006324	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0012838	seed light brown	PO_0009010	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012890	valve brown	PO_0025228	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012898	glume green	PO_0009039	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012902	lemma light brown	PO_0009037	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012908	leaf base black	PO_0020040	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0012930	fruit maroon	PO_0009001	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0012931	leaflet dark brown	PO_0020049	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
