id	label	synonyms	namespace
PO_0025481	leaflet primordium	leaflet primordia|portion of leaflet primordium tissue	plant_anatomy
PO_0025482	bract anlagen		plant_anatomy
PO_0025483	lodicule anlagen		plant_anatomy
PO_0025484	petal anlagen		plant_anatomy
PO_0025485	sepal anlagen		plant_anatomy
PO_0025486	stamen anlagen		plant_anatomy
PO_0025487	bract primordium	bract primordia|portion of bract primordium tissue	plant_anatomy
PO_0025488	flower bract primordium	flower bract primordia|portion of flower bract primordium tissue	plant_anatomy
PO_0025489	inflorescence bract primordium	inflorescence bract primordia|portion of inflorescence bract primordium tissue	plant_anatomy
PO_0025490	plant ovary ovule		plant_anatomy
PO_0025491	ovuliferous scale ovule		plant_anatomy
PO_0025492	pericyclic lateral root primordium		plant_anatomy
PO_0025493	non-pericyclic lateral root primordium		plant_anatomy
PO_0025494	pericyclic lateral root		plant_anatomy
PO_0025495	non-pericyclic lateral root	adventitious root sensu strictu	plant_anatomy
PO_0025496	multi-tissue plant structure		plant_anatomy
PO_0025497	collective plant structure		plant_anatomy
PO_0025498	cardinal part of multi-tissue plant structure		plant_anatomy
