term_id	surface_form	normalized_form	language	semantic_role	category	organ_context	definition	source_id	source_record_id	source_version	source_url	license	translation_group	target_id	target_label	target_namespace	mapping_relation	mapping_confidence	mapping_method	review_status	curator_orcid	mapping_date	component_ids	logical_operator	attribute_id	candidate_ids	candidate_labels	candidate_scores	corpus_frequency	evidence	notes
BTERM:fna_categories:3c6614af61029f	circinate	circinate	en	quality	shape			fna_categories	65a1dad4-a0da-4a79-a921-ad1730a1c02c	2013-07-29		not recorded		PATO_0001964	circinate	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0001964	circinate	0.9900	0		
BTERM:fna_categories:3c78fd239bdba0	thicker	thicker	en	quality	width			fna_categories	a2962b5e-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.375	hybrid_candidate_retrieval	proposed						PATO_0000591|PATO_0000915|PATO_0000592|PATO_0001500|PATO_0001781	increased thickness|thickness|decreased thickness|tapered|irregular thickness	0.3750|0.3200|0.2760|0.2650|0.1880	0		
BTERM:fna_categories:3c83d610203c66	interrupted	interrupted	en	quality	architecture			fna_categories	ce4ed44a-5803-4fcf-8c7b-39405a71c6d5	2013-07-29		not recorded		PATO_0000690	discontinuous	PATO	skos:exactMatch	0.97	ontology_synonym_exact	auto						PATO_0000690	discontinuous	0.9700	1		
BTERM:fna_categories:3c95fa24742f1f	crispate	crispate	en	quality	shape			fna_categories	0c429784-3243-482f-997e-19e337846e69	2013-07-29		not recorded					flopo:unmapped	0.3095	hybrid_candidate_retrieval	proposed						PATO_0001937|PATO_0002342|PATO_0001964|PATO_0001973|PATO_0001319|PATO_0001870|PATO_0001318|PATO_0001873	spatulate|cupulate|circinate|cuspidate|discriminate|crescent-shaped|indiscriminate|cylindrical	0.3095|0.2760|0.2676|0.2676|0.2467|0.2467|0.2354|0.2320	0		
BTERM:fna_categories:3c968e4584177c	inferior	inferior	en	quality	position			fna_categories	bc2ccd2f-a71b-4b25-8ff9-301443291709	2013-07-29		not recorded					flopo:unmapped	0.4429	hybrid_candidate_retrieval	proposed						PATO_0001467|PATO_0001469|PATO_0002154|PATO_0002150|PATO_0001893|PATO_0001614|PATO_0000498|PATO_0001622|PATO_0002043|PATO_0001712	curved caudal|curved ventral|splayed ventral|splayed caudal|increased odor|invariant color|increased duration|increased turgor|increased anterior-posterior diameter|increased perimeter	0.4429|0.4389|0.4354|0.4331|0.2354|0.2304|0.2257|0.2257|0.2228|0.2135	0		
BTERM:fna_categories:3cc28b0fbe644e	submarginal	submarginal	en	quality	position			fna_categories	aed90bc1-ae26-4bbf-a3ba-d84ec5d6ded5	2013-07-29		not recorded					flopo:unmapped	0.3369	hybrid_candidate_retrieval	proposed						PATO_0002475|PATO_0002438|PATO_0002234|PATO_0002476|PATO_0002226|PATO_0001954|PATO_0002091|PATO_0001878|PATO_0002404|PATO_0002509	subterminal|subdermal|emarginate|terminal|subcylindrical|subulate|subacute|sigmoid|segmental|hexagonal	0.3369|0.2833|0.2760|0.2530|0.2517|0.2148|0.2148|0.2100|0.2100|0.2100	0		
BTERM:fna_categories:3cea982a65a4c6	caruncle	caruncle	en	entity	structure			fna_categories	4f4feb17-8d64-4170-87e3-410e3c21fe49	2013-07-29		not recorded		PO_0020060	caruncle	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0020060	caruncle	0.9900	0		
BTERM:fna_categories:3cf71502c4fd73	semiobterete	semiobterete	en	quality	shape			fna_categories	1323bbc4-a4ed-41d1-8c0c-6ab940f6dcc1	2013-07-29		not recorded					flopo:unmapped	0.34	hybrid_candidate_retrieval	proposed						PATO_0104016|PATO_0002232|PATO_0002260|PATO_0001770|PATO_0000396|PATO_0001767|PATO_0001206|PATO_0001762|PATO_0001763|PATO_0001734	terete|semicircular|semi erect|semi-viable|severe|semi-fertile|serrated|male semi-sterile|female semi-sterile|semi-deciduous(plant)	0.3400|0.2692|0.2692|0.2630|0.2600|0.2571|0.2530|0.2067|0.2006|0.1978	0		
BTERM:fna_categories:3d031cdc6c5bed	arrowhead-shaped	arrowhead shaped	en	quality	shape			fna_categories	673b49a2-a5fa-4609-a4ba-7f29286f6308	2013-07-29		not recorded					flopo:unmapped	0.5425	hybrid_candidate_retrieval	proposed						PATO_0002430|PATO_0001879|PATO_0002429|PATO_0002219|PATO_0001878|PATO_0001200|PATO_0001201|PATO_0002236|PATO_0001881|PATO_0002208	strap-shaped|U-shaped|x-shaped|fan-shaped|sigmoid|T-shaped|Y-shaped|aliform|arrow-shaped|spoon-shaped	0.5425|0.5405|0.5269|0.5260|0.5188|0.5151|0.5151|0.5145|0.5131|0.4807	0		
BTERM:fna_categories:3d2ac79920d48e	floral	floral	en	quality	position			fna_categories	a2ecb6b8-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.2956	hybrid_candidate_retrieval	proposed						PATO_0000057	occurrence quality	0.2956	0		
BTERM:fna_categories:3d3d9b59c60abb	symmetrical	symmetrical	en	quality	architecture			fna_categories	ac07bac3-0b15-4b6e-b0e7-27ec8cfeadef	2013-07-29		not recorded		PATO_0000632	symmetrical	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0000632	symmetrical	0.9900	0		
BTERM:fna_categories:3d3e8e7bcf7116	voluble	voluble	en	quality	habit			fna_categories	e1ecaf40-e0c6-4757-a197-963bdfc2a728	2013-07-29		not recorded					flopo:unmapped	0.3933	hybrid_candidate_retrieval	proposed						PATO_0001537|PATO_0001538|PATO_0000918|PATO_0000719|PATO_0001227|PATO_0002243|PATO_0002139|PATO_0002406|PATO_0001962|PATO_0001963	soluble in|insoluble in|volume|viable|variant|fluid flow rate|edible|friable|involute|revolute	0.3933|0.3640|0.3588|0.3071|0.2853|0.2630|0.2553|0.2467|0.2389|0.2389	0		
BTERM:fna_categories:3d4a30261761ca	hemianatropous	hemianatropous	en	quality	orientation			fna_categories	ca933548-0857-4313-93e8-1a240721fef0	2013-07-29		not recorded					flopo:unmapped	0.2571	hybrid_candidate_retrieval	proposed						PATO_0002352|PATO_0001465|PATO_0002340	herbaceous|monstrous|hispidulous	0.2571|0.2304|0.2214	0		
BTERM:fna_categories:3d744641bce891	directed	directed	en	quality	orientation			fna_categories	a221e190-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.7034	hybrid_candidate_retrieval	proposed						PATO_0002494|PATO_0002495|PATO_0002498|PATO_0002497|PATO_0002501|PATO_0002496|PATO_0002499|PATO_0002491|PATO_0002492|PATO_0002493	distal orientation|dorsal orientation|medial orientation|lateral orientation|ventral orientation|dorsolateral orientation|posterior orientation|anterodorsal orientation|anterolateral orientation|anteroventral orientation	0.7034|0.6731|0.6428|0.6347|0.6347|0.6263|0.6095|0.6011|0.6011|0.5956	0		
BTERM:fna_categories:3da085fe59b96d	capitulum	capitulum	en	entity	structure			fna_categories	455703e3-8fcc-40a3-b96e-6f8a708909d8	2013-07-29		not recorded		PO_0009049	inflorescence	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0009049	inflorescence	0.8500	1		
BTERM:fna_categories:3db4059ce1a051	unstalked	unstalked	en	quality	architecture			fna_categories	7a149840-f75b-4aeb-8901-6401d4db33fe	2013-07-29		not recorded					flopo:unmapped	0.3112	hybrid_candidate_retrieval	proposed						PATO_0001412|PATO_0002069|PATO_0002034|PATO_0000651|PATO_0002077|PATO_0000415|PATO_0000633|PATO_0001168|PATO_0000414|PATO_0000758	unstructured|unstratified|undivided|unfused from|stacked|uncoiled|uncrowded|undamaged|unbranched|unbalanced	0.3112|0.3112|0.2833|0.2760|0.2760|0.2676|0.2600|0.2600|0.2530|0.2530	0		
BTERM:fna_categories:3dd64e5aef4434	pinkish	pinkish	en	quality	coloration			fna_categories	ae175e77-0906-4092-9f7d-51ca0dd757a0	2013-07-29		not recorded		PATO_0000954	pink	PATO	skos:relatedMatch	0.85	ontology_scoped_synonym_proposal	proposed						PATO_0000954	pink	0.8500	27		
BTERM:fna_categories:3ddc6ad1ca7a38	suffused	suffused	en	quality	coloration			fna_categories	e883400c-a6a1-409d-bb76-a1cb7052fb8c	2013-07-29		not recorded					flopo:unmapped	0.3316	hybrid_candidate_retrieval	proposed						PATO_0000651|PATO_0001517|PATO_0001627|PATO_0001626|PATO_0001566|PATO_0002397	unfused from|focused|sufficient|sufficiency|distributed|subcircular	0.3316|0.2853|0.2600|0.2530|0.2389|0.1926	0		
BTERM:fna_categories:3df4280c6822f0	dialysepalous	dialysepalous	en	quality	architecture			fna_categories	348fd30a-2629-4564-8ef0-f8c8e5951f58	2013-07-29		not recorded					flopo:unmapped	0.263	hybrid_candidate_retrieval	proposed						PATO_0001952|PATO_0002519|PATO_0002340|PATO_0001804|PATO_0000763|PATO_0001858	distichous|cancellous|hispidulous|scaly|paralysed|partially paralysed	0.2630|0.2304|0.2257|0.2056|0.2015|0.2006	0		
BTERM:fna_categories:3dfa0cbacd5b99	puckered	puckered	en	quality	relief			fna_categories	92bd4fa2-70b8-40f9-9712-1fe8652cb68d	2013-07-29		not recorded					flopo:unmapped	0.2833	hybrid_candidate_retrieval	proposed						PATO_0104311|PATO_0002268|PATO_0001566|PATO_0001629|PATO_0002081|PATO_0002106|PATO_0001512	purplish red|centered|distributed|aggregated|shattered|poorly differentiated|punctate	0.2833|0.2760|0.2676|0.2676|0.2676|0.2067|0.1978	0		
BTERM:fna_categories:3e0031caff1709	involucrate	involucrate	en	quality	architecture			fna_categories	bbbf1854-f5d0-458d-b7cf-931a9ff03f62	2013-07-29		not recorded					flopo:unmapped	0.4061	hybrid_candidate_retrieval	proposed						PATO_0001962|PATO_0000161|PATO_0001966|PATO_0000912|PATO_0001628|PATO_0002243|PATO_0001206|PATO_0000395|PATO_0001963|PATO_0001318	involute|rate|convolute|increased rate|insufficient|fluid flow rate|serrated|moderate|revolute|indiscriminate	0.4061|0.2853|0.2833|0.2821|0.2760|0.2703|0.2600|0.2530|0.2530|0.2517	0		
BTERM:fna_categories:3e07adf3e75a66	loculed	loculed	en	quality	architecture			fna_categories	a1f0184a-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.32	hybrid_candidate_retrieval	proposed						PATO_0000627|PATO_0001979|PATO_0001861	localised|lobed|fasciculated	0.3200|0.3200|0.2320	0		
BTERM:fna_categories:3e1ea360bf0f2b	spine	spine	en	entity	structure			fna_categories	d412e218-5039-4f84-8a20-f4895d511611	2013-07-29		not recorded					flopo:unmapped	0.5316	hybrid_candidate_retrieval	proposed						PO_0025173|PO_0025174|PO_0025172|PO_0009051|PO_0006204|PO_0025094|PO_0009082|PO_0028002|PO_0030040|PO_0006319	spine leaf|spine stipule|thorn|spikelet|sporocyte|sporangium|spikelet floret|sporophyte development stage|sporangium base|spikelet pedicel	0.5316|0.5168|0.3834|0.2553|0.2467|0.2389|0.2100|0.2100|0.2100|0.2056	3		
BTERM:fna_categories:3e2ac7ca2cbbf7	hypogeous	hypogeous	en	quality	location			fna_categories	512cf2a4-6492-4736-9514-f8414275796b	2013-07-29		not recorded					flopo:unmapped	0.2913	hybrid_candidate_retrieval	proposed						PATO_0002352|PATO_0001547|PATO_0002348|PATO_0000645|PATO_0002329|PATO_0000585|PATO_0002340|PATO_0002321|PATO_0002438|PATO_0001194	herbaceous|quality of a gas|ligneous|hypoplastic|hyponastic|hypotrophic|hispidulous|hypoelliptic|subdermal|hyporesponsive to	0.2913|0.2760|0.2676|0.2530|0.2530|0.2467|0.2467|0.2408|0.2408|0.2304	0		
BTERM:fna_categories:3e3f1274218f58	trioecious	trioecious	en	quality	reproduction			fna_categories	0567776a-4473-4f69-be25-5694f43eb28a	2013-07-29		not recorded					flopo:unmapped	0.2833	hybrid_candidate_retrieval	proposed						PATO_0000694	premature	0.2833	0		
BTERM:fna_categories:3e47b5d009e5c1	kneecap-shaped	kneecap shaped	en	quality	shape			fna_categories	c7e2621d-9902-4457-8954-8d3e000eae76	2013-07-29		not recorded					flopo:unmapped	0.614	hybrid_candidate_retrieval	proposed						PATO_0002430|PATO_0001879|PATO_0002429|PATO_0002219|PATO_0001878|PATO_0001200|PATO_0001201|PATO_0002236|PATO_0002465|PATO_0002208	strap-shaped|U-shaped|x-shaped|fan-shaped|sigmoid|T-shaped|Y-shaped|aliform|prism shaped|spoon-shaped	0.6140|0.5574|0.5438|0.5407|0.5358|0.5320|0.5320|0.5282|0.4937|0.4936	0		
BTERM:fna_categories:3e4e16f6dadd30	young	young	en	quality	life_stage			fna_categories	54b1896d-afe8-460b-9aef-24febf0795b8	2013-07-29		not recorded		PATO_0000309	young	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0000309	young	0.9900	33		
BTERM:fna_categories:3e52eb1fd90aa6	notched	notched	en	quality	shape			fna_categories	2c1c7655-9c7f-440b-b8e0-634488803a20	2013-07-29		not recorded		PATO_0001495	notched	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0001495	notched	0.9900	6		
BTERM:fna_categories:3e76792116532d	cactuslike	cactuslike	en	quality	shape			fna_categories	a2edd9ee-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.3296	hybrid_candidate_retrieval	proposed						PATO_0002511|PATO_0002454|PATO_0002227|PATO_0001883|PATO_0002482|PATO_0002109|PATO_0002455|PATO_0001873|PATO_0001947|PATO_0002210	cane-like|carpel-like|cup-shaped|clavate|slit-like|caseous|corymb-like|cylindrical|netted|bulbous	0.3296|0.3112|0.3000|0.2913|0.2913|0.2760|0.2760|0.2600|0.2600|0.2600	0		
BTERM:fna_categories:3ea6af5af2ab6d	basalmost	basalmost	en	quality	position			fna_categories	a20172a2-efdc-11e2-b45f-0026b9326338	2013-07-29		not recorded					flopo:unmapped	0.3095	hybrid_candidate_retrieval	proposed						PATO_0002349|PATO_0002094|PATO_0002023	basal to|basophilic|apical-basal polarity	0.3095|0.2148|0.1800	0		
BTERM:fna_categories:3ea9eeb142ece6	declined	declined	en	quality	orientation			fna_categories	b481a75a-96a6-4da6-b956-c6a2c61b6f0d	2013-07-29		not recorded					flopo:unmapped	0.3316	hybrid_candidate_retrieval	proposed						PATO_0001432|PATO_0002452|PATO_0002218|PATO_0001205|PATO_0001453|PATO_0001617|PATO_0104189|PATO_0001422|PATO_0000304|PATO_0001801	decayed|decondensed|demyelinated|dentated|detached from|deformed|deep red|dead|decreased speed|decreased water composition	0.3316|0.2913|0.2833|0.2760|0.2760|0.2760|0.2760|0.2650|0.2630|0.2600	0		
BTERM:fna_categories:3eaddd3112f01b	geniculate	geniculate	en	quality	shape			fna_categories	4d50a10d-f890-41cf-9e68-4c0774568017	2013-07-29		not recorded					flopo:unmapped	0.3678	hybrid_candidate_retrieval	proposed						PATO_0000944|PATO_0001981|PATO_0002294|PATO_0002388|PATO_0001873|PATO_0001977|PATO_0002299|PATO_0002342|PATO_0001889|PATO_0001937	sharpness|auriculate|scrobiculate|pedunculate|cylindrical|angular|tubular|cupulate|scalloped|spatulate	0.3678|0.3567|0.3369|0.3112|0.3000|0.3000|0.3000|0.3000|0.2913|0.2913	0		
BTERM:fna_categories:3ec73063e0854b	pear-shaped	pear shaped	en	quality	shape			fna_categories	7cbef894-d098-4af9-95a4-5fa44a6a14be	2013-07-29		not recorded					flopo:unmapped	0.6202	hybrid_candidate_retrieval	proposed						PATO_0001877|PATO_0001879|PATO_0002430|PATO_0002429|PATO_0002219|PATO_0001878|PATO_0001200|PATO_0001201|PATO_0002236|PATO_0002465	lanceolate|U-shaped|strap-shaped|x-shaped|fan-shaped|sigmoid|T-shaped|Y-shaped|aliform|prism shaped	0.6202|0.5883|0.5781|0.5747|0.5671|0.5667|0.5629|0.5629|0.5527|0.5420	3		
BTERM:fna_categories:3ecd9e42d55277	wand-like	wand like	en	quality	architecture			fna_categories	55fab4bf-6add-4c2e-990c-181e149e8c9d	2013-07-29		not recorded					flopo:unmapped	0.5351	hybrid_candidate_retrieval	proposed						PATO_0002520|PATO_0002235|PATO_0002358|PATO_0000410|PATO_0002299|PATO_0001947|PATO_0002458|PATO_0001873|PATO_0002219|PATO_0002482	scute-like|blade-like|ridged|pinnate|tubular|netted|pin-like|cylindrical|fan-shaped|slit-like	0.5351|0.5250|0.4913|0.4735|0.4619|0.4603|0.4403|0.4364|0.4268|0.4259	0		
BTERM:fna_categories:3ee5d363dde814	shrubby	shrubby	en	quality	habit			fna_categories	ba21cb22-3284-49c0-89d8-3388284ee2b8	2013-07-29		not recorded					flopo:unmapped	0.3588	hybrid_candidate_retrieval	proposed						PATO_0000574|PATO_0001643|PATO_0002460|PATO_0001729|PATO_0000052	decreased length|stubby|shriveled|shedability|shape	0.3588|0.3588|0.2320|0.2200|0.2100	37		
BTERM:fna_categories:3ef3c1854bee6f	bud scale	bud scale	en	entity	structure			fna_categories	9f3cbf67-205b-4669-a042-3fbbd5d99f15	2013-07-29		not recorded		PO_0020054	bud scale leaf	PO	skos:exactMatch	0.97	ontology_synonym_exact	auto						PO_0020054	bud scale leaf	0.9700	0		
BTERM:fna_categories:3ef4ada683db26	half-obterete	half obterete	en	quality	shape			fna_categories	1e236913-d342-49bc-9724-272f815c0d92	2013-07-29		not recorded					flopo:unmapped	0.5386	hybrid_candidate_retrieval	proposed						PATO_0002232|PATO_0104016|PATO_0000297|PATO_0001441|PATO_0000692|PATO_0000609|PATO_0001324|PATO_0001490|PATO_0002001|PATO_0001555	semicircular|terete|arrested|heterophilic|heterochronic|closure incomplete|bilateral symmetry|heterochronic growth|has fewer parts of type|has number of	0.5386|0.3296|0.1978|0.1910|0.1880|0.1754|0.1733|0.1714|0.1660|0.1629	0		
BTERM:fna_categories:3ef4efa395af6c	arising	arising	en	quality	orientation			fna_categories	054c67b9-054b-47ab-b995-0617855abb0c	2013-07-29		not recorded					flopo:unmapped	0.276	hybrid_candidate_retrieval	proposed						PATO_0001772|PATO_0001953	surrounding|decussate	0.2760|0.2467	14		
BTERM:fna_categories:3efc23dff2fbde	deltoid	deltoid	en	quality	shape			fna_categories	177ec815-0720-4eef-a743-3483c277104c	2013-07-29		not recorded		PATO_0001875	triangular	PATO	skos:exactMatch	0.97	ontology_synonym_exact	auto						PATO_0001875	triangular	0.9700	0		
BTERM:fna_categories:3f0a674dafdc86	bifid	bifid	en	quality	shape			fna_categories	d8a64a40-980d-405c-b57c-b4445f8d6563	2013-07-29		not recorded		PATO_0001784	bifurcated	PATO	skos:exactMatch	0.97	ontology_synonym_exact	auto						PATO_0001784	bifurcated	0.9700	0		
BTERM:fna_categories:3f1196f404ccbc	tendril	tendril	en	entity	structure			fna_categories	491ae567-3bfa-451c-912d-a37a0b66c3d2	2013-07-29		not recorded					flopo:unmapped	0	ambiguous_ontology_exact	review						PO_0025361|PO_0025362|PO_0025363|PO_0025364|PO_0025365|PO_0025366|PO_0025367|PO_0025474|PO_0025334	leaf tendril|leaflet tendril|leaf apex tendril|branch tendril|stem apex tendril|leaf rachis tendril|prophyll tendril|tension wood|terete vascular leaf	0.9700|0.9700|0.9700|0.9700|0.9700|0.9700|0.9700|0.2148|0.1800	17		
BTERM:fna_categories:3f148999d6f628	lemmas	lemmas	en	entity	structure			fna_categories	95b70500-2969-4d99-801e-9367ba2db50e	2013-07-29		not recorded		PO_0009037	lemma	PO	skos:exactMatch	0.97	ontology_synonym_exact	auto						PO_0009037	lemma	0.9700	0		
BTERM:fna_categories:3f3d05d2d79b1b	retuse	retuse	en	quality	shape			fna_categories	1ce86307-198f-451f-8677-f0ddd250786c	2013-07-29		not recorded		PATO_0001974	retuse	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0001974	retuse	0.9900	0		
BTERM:fna_categories:3f5f1d21ecf939	narrower	narrower	en	quality	width			fna_categories	ca62e577-b42c-44fd-9a93-f1157bdf892c	2013-07-29		not recorded					flopo:unmapped	0.5035	hybrid_candidate_retrieval	proposed						PATO_0001500|PATO_0000599|PATO_0001024|PATO_0001948|PATO_0001881	tapered|decreased width|power|furrowed|arrow-shaped	0.5035|0.3933|0.3071|0.2320|0.2100	1		
BTERM:fna_categories:3f61ddc21e5316	indusia	indusia	en	entity	structure			fna_categories	82fe3c9f-81e5-49d3-b4c3-01a0222a7450	2013-07-29		not recorded					flopo:unmapped	0.1852	hybrid_candidate_retrieval	proposed						PO_0004538	indeterminate nodule	0.1852	0		
BTERM:fna_categories:3f672d61d84ab1	rusty	rusty	en	quality	coloration			fna_categories	b9e26886-b5a6-47b0-8b55-6b9987647d96	2013-07-29		not recorded					flopo:unmapped	0.232	hybrid_candidate_retrieval	proposed						PATO_0001719|PATO_0002136|PATO_0001297|PATO_0001372|PATO_0000078|PATO_0001739|PATO_0001434|PATO_0001299|PATO_0001294|PATO_0001717	receptivity|radiopacity|reflectivity|refractivity|rhythm quality|radiation quality|reproductive quality|radiation emitting quality|radiation reflective quality|radiation emitting intensity quality	0.2320|0.2320|0.2257|0.2257|0.2148|0.2015|0.1910|0.1754|0.1714|0.1600	0		
