flopo_iri	flopo_num	label	signature	deprecated
http://purl.obolibrary.org/obo/FLOPO_0006161	6161	ovary wall punctate	EQ|PO_0005022|PATO_0001512	0
http://purl.obolibrary.org/obo/FLOPO_0006162	6162	ovary wall spatial pattern	EQ|PO_0005022|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0006163	6163	keel sinuous	EQ|PO_0025327|PATO_0001989	0
http://purl.obolibrary.org/obo/FLOPO_0006164	6164	keel curvature	EQ|PO_0025327|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006165	6165	bud increased length	EQ|PO_0000055|PATO_0000573	0
http://purl.obolibrary.org/obo/FLOPO_0006166	6166	ligule ovate	EQ|PO_0020105|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0006167	6167	corolla bilobed	EQ|PO_0009059|PATO_0002214	0
http://purl.obolibrary.org/obo/FLOPO_0006168	6168	endocarp cartilaginous	EQ|PO_0009086|PATO_0001449	0
http://purl.obolibrary.org/obo/FLOPO_0006169	6169	flower hispid	EQ|PO_0009046|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006170	6170	androecium furrowed	EQ|PO_0009061|PATO_0001948	0
http://purl.obolibrary.org/obo/FLOPO_0006171	6171	androecium texture	EQ|PO_0009061|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0006172	6172	axil dense	EQ|PO_0025224|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0006173	6173	axil mass density	EQ|PO_0025224|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0006174	6174	raphe U-shaped	EQ|PO_0020027|PATO_0001879	0
http://purl.obolibrary.org/obo/FLOPO_0006175	6175	raphe concave 3-D shape	EQ|PO_0020027|PATO_0002008	0
http://purl.obolibrary.org/obo/FLOPO_0006176	6176	fruit falciform	EQ|PO_0009001|PATO_0002215	0
http://purl.obolibrary.org/obo/FLOPO_0006177	6177	rhizome proximal to	EQ|PO_0004542|PATO_0001195	0
http://purl.obolibrary.org/obo/FLOPO_0006178	6178	petiole juvenile	EQ|PO_0020038|PATO_0001190	0
http://purl.obolibrary.org/obo/FLOPO_0006179	6179	lemma glabrous	EQ|PO_0009037|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006180	6180	lemma pilosity	EQ|PO_0009037|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006181	6181	portion of secretory tissue adhesive	EQ|PO_0005656|PATO_0002331	0
http://purl.obolibrary.org/obo/FLOPO_0006182	6182	portion of secretory tissue adhesivity	EQ|PO_0005656|PATO_0001431	0
http://purl.obolibrary.org/obo/FLOPO_0006183	6183	inflorescence fleshy	EQ|PO_0009049|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006184	6184	inflorescence composition	EQ|PO_0009049|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006185	6185	stigma bifurcated	EQ|PO_0009073|PATO_0001784	0
http://purl.obolibrary.org/obo/FLOPO_0006186	6186	leaf margin dense	EQ|PO_0020128|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0006187	6187	leaf margin mass density	EQ|PO_0020128|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0006188	6188	petiole sterile	EQ|PO_0020038|PATO_0000956	0
http://purl.obolibrary.org/obo/FLOPO_0006189	6189	petiole fertility	EQ|PO_0020038|PATO_0000274	0
http://purl.obolibrary.org/obo/FLOPO_0006190	6190	ovule primordium bilobed	EQ|PO_0000018|PATO_0002214	0
http://purl.obolibrary.org/obo/FLOPO_0006191	6191	ligule red	EQ|PO_0020105|PATO_0000322	0
http://purl.obolibrary.org/obo/FLOPO_0006192	6192	stipule cylindrical	EQ|PO_0020041|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0006193	6193	mesocarp prominent	EQ|PO_0009087|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006194	6194	mesocarp position	EQ|PO_0009087|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0006195	6195	ligule increased thickness	EQ|PO_0020105|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0006196	6196	ligule thickness	EQ|PO_0020105|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006197	6197	hilum punctiform	EQ|PO_0020063|PATO_0001366	0
http://purl.obolibrary.org/obo/FLOPO_0006198	6198	glume truncated	EQ|PO_0009039|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0006199	6199	tassel sessile spikelet split	EQ|PO_0006311|PATO_0001786	0
http://purl.obolibrary.org/obo/FLOPO_0006200	6200	lamina proximal to	EQ|PO_0025060|PATO_0001195	0
http://purl.obolibrary.org/obo/FLOPO_0006201	6201	anther decreased water composition	EQ|PO_0009066|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0006202	6202	anther water composition	EQ|PO_0009066|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0006203	6203	scutellar node simple	EQ|PO_0004708|PATO_0001503	0
http://purl.obolibrary.org/obo/FLOPO_0006204	6204	scutellar node complexity	EQ|PO_0004708|PATO_0001502	0
http://purl.obolibrary.org/obo/FLOPO_0006205	6205	androecium exserted	EQ|PO_0009061|PATO_0000623	0
http://purl.obolibrary.org/obo/FLOPO_0006206	6206	leaf apex phenotype	PHENO|PO_0020137	0
http://purl.obolibrary.org/obo/FLOPO_0006207	6207	leaf apex attenuate	EQ|PO_0020137|PATO_0001982	0
http://purl.obolibrary.org/obo/FLOPO_0006208	6208	leaf apex sharpness	EQ|PO_0020137|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0006209	6209	anther brittle	EQ|PO_0009066|PATO_0002477	0
http://purl.obolibrary.org/obo/FLOPO_0006210	6210	septum attached to	EQ|PO_0000030|PATO_0001667	0
http://purl.obolibrary.org/obo/FLOPO_0006211	6211	septum attachment quality	EQ|PO_0000030|PATO_0001435	0
http://purl.obolibrary.org/obo/FLOPO_0006212	6212	stipule terminal	EQ|PO_0020041|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0006213	6213	papilla cell fleshy	EQ|PO_0025166|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006214	6214	papilla cell composition	EQ|PO_0025166|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006215	6215	bark horizontal	EQ|PO_0004518|PATO_0001855	0
http://purl.obolibrary.org/obo/FLOPO_0006216	6216	obsolete heartwood pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006217	6217	heartwood maturity	EQ|PO_0004512|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0006218	6218	calyx pointed	EQ|PO_0009060|PATO_0002258	0
http://purl.obolibrary.org/obo/FLOPO_0006219	6219	calyx pink	EQ|PO_0009060|PATO_0000954	0
http://purl.obolibrary.org/obo/FLOPO_0006220	6220	bud inconspicuous	EQ|PO_0000055|PATO_0000464	0
http://purl.obolibrary.org/obo/FLOPO_0006221	6221	cotyledon lanceolate	EQ|PO_0020030|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0006222	6222	ovule primordium warty	EQ|PO_0000018|PATO_0001361	0
http://purl.obolibrary.org/obo/FLOPO_0006223	6223	ovule primordium texture	EQ|PO_0000018|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0006224	6224	valve arrested	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006225	6225	valve offset quality	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006226	6226	style split	EQ|PO_0009074|PATO_0001786	0
http://purl.obolibrary.org/obo/FLOPO_0006227	6227	calyx auriculate	EQ|PO_0009060|PATO_0001981	0
http://purl.obolibrary.org/obo/FLOPO_0006228	6228	carpel hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006229	6229	carpel phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006230	6230	stigma convex	EQ|PO_0009073|PATO_0001355	0
http://purl.obolibrary.org/obo/FLOPO_0006231	6231	peduncle robust	EQ|PO_0009053|PATO_0002310	0
http://purl.obolibrary.org/obo/FLOPO_0006232	6232	receptacle translucent	EQ|PO_0009064|PATO_0001354	0
http://purl.obolibrary.org/obo/FLOPO_0006233	6233	receptacle opacity	EQ|PO_0009064|PATO_0000957	0
http://purl.obolibrary.org/obo/FLOPO_0006234	6234	lamina dark green	EQ|PO_0025060|PATO_0001249	0
http://purl.obolibrary.org/obo/FLOPO_0006235	6235	spikelet increased thickness	EQ|PO_0009051|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0006236	6236	spikelet thickness	EQ|PO_0009051|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006237	6237	tassel sessile spikelet cauline to	EQ|PO_0006311|PATO_0002350	0
http://purl.obolibrary.org/obo/FLOPO_0006238	6238	spore capsule annulus erect	EQ|PO_0025093|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006239	6239	anther hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006240	6240	anther phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006241	6241	fruit dark green	EQ|PO_0009001|PATO_0001249	0
http://purl.obolibrary.org/obo/FLOPO_0006242	6242	petal distance	EQ|PO_0009032|PATO_0000040	0
http://purl.obolibrary.org/obo/FLOPO_0006243	6243	stigma discoid	EQ|PO_0009073|PATO_0001874	0
http://purl.obolibrary.org/obo/FLOPO_0006244	6244	bud edible	EQ|PO_0000055|PATO_0002139	0
http://purl.obolibrary.org/obo/FLOPO_0006245	6245	bud edibility	EQ|PO_0000055|PATO_0002138	0
http://purl.obolibrary.org/obo/FLOPO_0006246	6246	vascular leaf erect	EQ|PO_0009025|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006247	6247	vascular leaf position	EQ|PO_0009025|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0006248	6248	flower notched	EQ|PO_0009046|PATO_0001495	0
http://purl.obolibrary.org/obo/FLOPO_0006249	6249	flower fan-shaped	EQ|PO_0009046|PATO_0002219	0
http://purl.obolibrary.org/obo/FLOPO_0006250	6250	stigma swollen	EQ|PO_0009073|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0006251	6251	lemma straight	EQ|PO_0009037|PATO_0002180	0
http://purl.obolibrary.org/obo/FLOPO_0006252	6252	ovary wall leaf-like	EQ|PO_0005022|PATO_0002457	0
http://purl.obolibrary.org/obo/FLOPO_0006253	6253	keel purple	EQ|PO_0025327|PATO_0000951	0
http://purl.obolibrary.org/obo/FLOPO_0006254	6254	leaf raised	EQ|PO_0025034|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0006255	6255	flower fascicle conical	EQ|PO_0025323|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0006256	6256	bracteole glandular	EQ|PO_0009043|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0006257	6257	bracteole morphology	EQ|PO_0009043|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0006258	6258	flower fascicle prominent	EQ|PO_0025323|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006259	6259	costa prominent	EQ|PO_0030072|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006260	6260	heartwood acuminate	EQ|PO_0004512|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0006261	6261	heartwood sharpness	EQ|PO_0004512|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0006262	6262	flower triangular	EQ|PO_0009046|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0006263	6263	calyx fleshy	EQ|PO_0009060|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006264	6264	lower glume recurved	EQ|PO_0006002|PATO_0002211	0
http://purl.obolibrary.org/obo/FLOPO_0006265	6265	lower glume curvature	EQ|PO_0006002|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006266	6266	branch size	EQ|PO_0025073|PATO_0000117	0
http://purl.obolibrary.org/obo/FLOPO_0006267	6267	canal erect	EQ|PO_0025132|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006268	6268	stigma purple	EQ|PO_0009073|PATO_0000951	0
http://purl.obolibrary.org/obo/FLOPO_0006269	6269	petiole purple	EQ|PO_0020038|PATO_0000951	0
http://purl.obolibrary.org/obo/FLOPO_0006270	6270	leaf coiled	EQ|PO_0025034|PATO_0000404	0
http://purl.obolibrary.org/obo/FLOPO_0006271	6271	leaf coiling	EQ|PO_0025034|PATO_0001794	0
http://purl.obolibrary.org/obo/FLOPO_0006272	6272	costa angle	EQ|PO_0030072|PATO_0002326	0
http://purl.obolibrary.org/obo/FLOPO_0006273	6273	bract male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006274	6274	inflorescence fertile	EQ|PO_0009049|PATO_0000955	0
http://purl.obolibrary.org/obo/FLOPO_0006275	6275	persistent sepal cylindrical	EQ|PO_0025245|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0006276	6276	seta cuneate	EQ|PO_0030032|PATO_0001955	0
http://purl.obolibrary.org/obo/FLOPO_0006277	6277	trichome hairy	EQ|PO_0000282|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0006278	6278	portion of secretory tissue fleshy	EQ|PO_0005656|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006279	6279	portion of secretory tissue composition	EQ|PO_0005656|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006280	6280	rhizome waxy	EQ|PO_0004542|PATO_0002384	0
http://purl.obolibrary.org/obo/FLOPO_0006281	6281	rhizome waxiness	EQ|PO_0004542|PATO_0002381	0
http://purl.obolibrary.org/obo/FLOPO_0006282	6282	disk flower concave	EQ|PO_0025332|PATO_0001857	0
http://purl.obolibrary.org/obo/FLOPO_0006283	6283	leaf yellow green	EQ|PO_0025034|PATO_0001941	0
http://purl.obolibrary.org/obo/FLOPO_0006284	6284	branch kinked	EQ|PO_0025073|PATO_0001798	0
http://purl.obolibrary.org/obo/FLOPO_0006285	6285	phyllome sinus decreased thickness	EQ|PO_0025383|PATO_0000592	0
http://purl.obolibrary.org/obo/FLOPO_0006286	6286	phyllome sinus thickness	EQ|PO_0025383|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006287	6287	infructescence conical	EQ|PO_0006342|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0006288	6288	pedicel fleshy	EQ|PO_0009052|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006289	6289	style flat	EQ|PO_0009074|PATO_0000407	0
http://purl.obolibrary.org/obo/FLOPO_0006290	6290	palmate leaf terminal	EQ|PO_0020046|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0006291	6291	axillary bud meristem lanceolate	EQ|PO_0000232|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0006292	6292	axillary bud meristem sharpness	EQ|PO_0000232|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0006293	6293	epidermis branched	EQ|PO_0005679|PATO_0000402	0
http://purl.obolibrary.org/obo/FLOPO_0006294	6294	epidermis branchiness	EQ|PO_0005679|PATO_0002009	0
http://purl.obolibrary.org/obo/FLOPO_0006295	6295	tepal lanceolate	EQ|PO_0009033|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0006296	6296	tepal sharpness	EQ|PO_0009033|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0006297	6297	petiolule up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006298	6298	petiolule direction	EQ|PO_0020050|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0006299	6299	stipule prominent	EQ|PO_0020041|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006300	6300	axil linear	EQ|PO_0025224|PATO_0001199	0
http://purl.obolibrary.org/obo/FLOPO_0006301	6301	stamen lobed	EQ|PO_0009029|PATO_0001979	0
http://purl.obolibrary.org/obo/FLOPO_0006302	6302	staminode decreased thickness	EQ|PO_0009077|PATO_0000592	0
http://purl.obolibrary.org/obo/FLOPO_0006303	6303	staminode thickness	EQ|PO_0009077|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006304	6304	rhizome decreased amount	EQ|PO_0004542|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0006305	6305	gynoecium conical	EQ|PO_0009062|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0006306	6306	stereome glandular	EQ|PO_0030050|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0006307	6307	stereome morphology	EQ|PO_0030050|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0006308	6308	peduncle inserted into	EQ|PO_0009053|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0006309	6309	stigma ovate	EQ|PO_0009073|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0006310	6310	stem female	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006311	6311	stem phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006312	6312	lower glume separated from	EQ|PO_0006002|PATO_0001505	0
http://purl.obolibrary.org/obo/FLOPO_0006313	6313	lower glume structure	EQ|PO_0006002|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0006314	6314	androecium hollow	EQ|PO_0009061|PATO_0002078	0
http://purl.obolibrary.org/obo/FLOPO_0006315	6315	androecium structure, cavities	EQ|PO_0009061|PATO_0002014	0
http://purl.obolibrary.org/obo/FLOPO_0006316	6316	whole plant cauline to	EQ|PO_0000003|PATO_0002350	0
http://purl.obolibrary.org/obo/FLOPO_0006317	6317	whole plant grooved	EQ|PO_0000003|PATO_0002255	0
http://purl.obolibrary.org/obo/FLOPO_0006318	6318	leaf tendril branched	EQ|PO_0025361|PATO_0000402	0
http://purl.obolibrary.org/obo/FLOPO_0006319	6319	flower fascicle angular	EQ|PO_0025323|PATO_0001977	0
http://purl.obolibrary.org/obo/FLOPO_0006320	6320	sclerenchyma inconspicuous	EQ|PO_0005427|PATO_0000464	0
http://purl.obolibrary.org/obo/FLOPO_0006321	6321	inflorescence down	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006322	6322	pedicel loose	EQ|PO_0009052|PATO_0001802	0
http://purl.obolibrary.org/obo/FLOPO_0006323	6323	ovary wall lobed	EQ|PO_0005022|PATO_0001979	0
http://purl.obolibrary.org/obo/FLOPO_0006324	6324	leaf sheath glabrous	EQ|PO_0020104|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006325	6325	leaf sheath pilosity	EQ|PO_0020104|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006326	6326	bract hispid	EQ|PO_0009055|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006327	6327	anther leaf-like	EQ|PO_0009066|PATO_0002457	0
http://purl.obolibrary.org/obo/FLOPO_0006328	6328	seed trichome hispid	EQ|PO_0004511|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006329	6329	tepal decreased amount	EQ|PO_0009033|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0006330	6330	tepal amount	EQ|PO_0009033|PATO_0000070	0
http://purl.obolibrary.org/obo/FLOPO_0006331	6331	perianth clavate	EQ|PO_0009058|PATO_0001883	0
http://purl.obolibrary.org/obo/FLOPO_0006332	6332	vascular bundle caudate	EQ|PO_0005020|PATO_0001880	0
http://purl.obolibrary.org/obo/FLOPO_0006333	6333	inflorescence hispid	EQ|PO_0009049|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006334	6334	carpel decreased water composition	EQ|PO_0009030|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0006335	6335	carpel water composition	EQ|PO_0009030|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0006336	6336	shoot apex symmetrical	EQ|PO_0000037|PATO_0000632	0
http://purl.obolibrary.org/obo/FLOPO_0006337	6337	shoot apex symmetry	EQ|PO_0000037|PATO_0000965	0
http://purl.obolibrary.org/obo/FLOPO_0006338	6338	stem inconspicuous	EQ|PO_0009047|PATO_0000464	0
http://purl.obolibrary.org/obo/FLOPO_0006339	6339	bark circumference	EQ|PO_0004518|PATO_0001648	0
http://purl.obolibrary.org/obo/FLOPO_0006340	6340	lenticel punctate	EQ|PO_0000031|PATO_0001512	0
http://purl.obolibrary.org/obo/FLOPO_0006341	6341	lenticel spatial pattern	EQ|PO_0000031|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0006342	6342	papilla cell curved	EQ|PO_0025166|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0006343	6343	papilla cell curvature	EQ|PO_0025166|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006344	6344	plant callus glabrous	EQ|PO_0005052|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006345	6345	plant callus pilosity	EQ|PO_0005052|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006346	6346	connective glabrous	EQ|PO_0009068|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006347	6347	pedicel dense	EQ|PO_0009052|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0006348	6348	pedicel mass density	EQ|PO_0009052|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0006349	6349	filament abaxial to	EQ|PO_0009067|PATO_0002046	0
http://purl.obolibrary.org/obo/FLOPO_0006350	6350	style undivided	EQ|PO_0009074|PATO_0002034	0
http://purl.obolibrary.org/obo/FLOPO_0006351	6351	ovary wall hispid	EQ|PO_0005022|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006352	6352	pedicel star shaped	EQ|PO_0009052|PATO_0002065	0
http://purl.obolibrary.org/obo/FLOPO_0006353	6353	bud recurved	EQ|PO_0000055|PATO_0002211	0
http://purl.obolibrary.org/obo/FLOPO_0006354	6354	bud curvature	EQ|PO_0000055|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006355	6355	ovary wall columnar	EQ|PO_0005022|PATO_0002063	0
http://purl.obolibrary.org/obo/FLOPO_0006356	6356	style notched	EQ|PO_0009074|PATO_0001495	0
http://purl.obolibrary.org/obo/FLOPO_0006357	6357	style concavity	EQ|PO_0009074|PATO_0002005	0
http://purl.obolibrary.org/obo/FLOPO_0006358	6358	whole plant sterile	EQ|PO_0000003|PATO_0000956	0
http://purl.obolibrary.org/obo/FLOPO_0006359	6359	whole plant fertility	EQ|PO_0000003|PATO_0000274	0
http://purl.obolibrary.org/obo/FLOPO_0006360	6360	root cap phenotype	PHENO|PO_0020123	0
http://purl.obolibrary.org/obo/FLOPO_0006361	6361	root cap acute	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006362	6362	root cap duration	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006363	6363	parenchyma fleshy	EQ|PO_0005421|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006364	6364	parenchyma composition	EQ|PO_0005421|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006365	6365	petiolule broad	EQ|PO_0020050|PATO_0002359	0
http://purl.obolibrary.org/obo/FLOPO_0006366	6366	canal emarginate	EQ|PO_0025132|PATO_0002234	0
http://purl.obolibrary.org/obo/FLOPO_0006367	6367	lamina concave	EQ|PO_0025060|PATO_0001857	0
http://purl.obolibrary.org/obo/FLOPO_0006368	6368	lamina concavity	EQ|PO_0025060|PATO_0002005	0
http://purl.obolibrary.org/obo/FLOPO_0006369	6369	shoot apex funnel-shaped	EQ|PO_0000037|PATO_0002521	0
http://purl.obolibrary.org/obo/FLOPO_0006370	6370	petal curled	EQ|PO_0009032|PATO_0000405	0
http://purl.obolibrary.org/obo/FLOPO_0006371	6371	oil gland glabrous	EQ|PO_0005669|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006372	6372	oil gland pilosity	EQ|PO_0005669|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006373	6373	seed up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006374	6374	seed direction	EQ|PO_0009010|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0006375	6375	prickle decurrent	EQ|PO_0025169|PATO_0001984	0
http://purl.obolibrary.org/obo/FLOPO_0006376	6376	petiole dense	EQ|PO_0020038|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0006377	6377	petiole mass density	EQ|PO_0020038|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0006378	6378	petal cuneate	EQ|PO_0009032|PATO_0001955	0
http://purl.obolibrary.org/obo/FLOPO_0006379	6379	vascular bundle premature	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006380	6380	vascular bundle onset quality	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006381	6381	fruit loose	EQ|PO_0009001|PATO_0001802	0
http://purl.obolibrary.org/obo/FLOPO_0006382	6382	flower circular	EQ|PO_0009046|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0006383	6383	peduncle hard	EQ|PO_0009053|PATO_0000386	0
http://purl.obolibrary.org/obo/FLOPO_0006384	6384	peduncle hardness	EQ|PO_0009053|PATO_0000048	0
http://purl.obolibrary.org/obo/FLOPO_0006385	6385	trichome autogenous	EQ|PO_0000282|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0006386	6386	branch raised	EQ|PO_0025073|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0006387	6387	stigma punctiform	EQ|PO_0009073|PATO_0001366	0
http://purl.obolibrary.org/obo/FLOPO_0006388	6388	style punctate	EQ|PO_0009074|PATO_0001512	0
http://purl.obolibrary.org/obo/FLOPO_0006389	6389	style spatial pattern	EQ|PO_0009074|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0006390	6390	stem old	EQ|PO_0009047|PATO_0000308	0
http://purl.obolibrary.org/obo/FLOPO_0006391	6391	portion of secretory tissue dorsal to	EQ|PO_0005656|PATO_0001233	0
http://purl.obolibrary.org/obo/FLOPO_0006392	6392	branch circular	EQ|PO_0025073|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0006393	6393	bracteole tubular	EQ|PO_0009043|PATO_0002299	0
http://purl.obolibrary.org/obo/FLOPO_0006394	6394	bracteole leaf-like	EQ|PO_0009043|PATO_0002457	0
http://purl.obolibrary.org/obo/FLOPO_0006395	6395	fruit emarginate	EQ|PO_0009001|PATO_0002234	0
http://purl.obolibrary.org/obo/FLOPO_0006396	6396	stipel lanceolate	EQ|PO_0020051|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0006397	6397	sepal green	EQ|PO_0009031|PATO_0000320	0
http://purl.obolibrary.org/obo/FLOPO_0006398	6398	aril soft	EQ|PO_0009090|PATO_0000387	0
http://purl.obolibrary.org/obo/FLOPO_0006399	6399	aril hardness	EQ|PO_0009090|PATO_0000048	0
http://purl.obolibrary.org/obo/FLOPO_0006400	6400	disk flower slit-like	EQ|PO_0025332|PATO_0002482	0
http://purl.obolibrary.org/obo/FLOPO_0006401	6401	valve light green	EQ|PO_0025228|PATO_0001250	0
http://purl.obolibrary.org/obo/FLOPO_0006402	6402	bud truncated	EQ|PO_0000055|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0006403	6403	costa lobed	EQ|PO_0030072|PATO_0001979	0
http://purl.obolibrary.org/obo/FLOPO_0006404	6404	anther theca constricted	EQ|PO_0009069|PATO_0001847	0
http://purl.obolibrary.org/obo/FLOPO_0006405	6405	anther theca structure	EQ|PO_0009069|PATO_0000141	0
