#Version: 0.1
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 7/29/2013
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"thyrse-like","architecture","0","fna_gloss_final_20130517","709222f7-f111-408c-b9a4-71e8c852c3a2"
"thyrselike","architecture","0","fna_gloss_final_20130517","a2973706-efdc-11e2-b45f-0026b9326338"
"thyrsiform","architecture","0","fna_gloss_final_20130517","dafe1680-8701-423b-8405-105e252304b8"
"thyrsoid","architecture","0","fna_gloss_final_20130517","a297740a-efdc-11e2-b45f-0026b9326338"
"tiered","arrangement","0","fna_gloss_final_20130517","8e49790d-26ae-4704-aa98-51b8230c2eac"
"tight","density","0","fna_gloss_final_20130517","6291c8da-5602-4434-bdf4-7108cd99501e"
"tillering","architecture","0","fna_gloss_final_20130517","50718d14-c410-431e-b672-47cab6194e6e"
"tinge","coloration","0","fna_gloss_final_20130517","9bd8141a-d881-4f93-829f-833e6e0cb2c7"
"tinged","coloration","0","fna_gloss_final_20130517","8e6fdc0a-ab3b-4d6c-8ecb-150a8592209c"
"tint","coloration","0","fna_gloss_final_20130517","a297d616-efdc-11e2-b45f-0026b9326338"
"tinted","coloration","0","fna_gloss_final_20130517","a297f43e-efdc-11e2-b45f-0026b9326338"
"tiny","size","0","fna_gloss_final_20130517","a2980fe6-efdc-11e2-b45f-0026b9326338"
"tomentose","external texture","0","fna_gloss_final_20130517","8960c1b5-70a3-47b6-80be-b29f27520f0d"
"tomentulose","external texture","0","fna_gloss_final_20130517","8ecfdf09-d637-43a0-b58b-4e97e7ddea17"
"tomentulous","external texture","0","fna_gloss_final_20130517","9d35a980-70f7-409a-b9b4-2ee12606d89e"
"tongue-shaped","shape","0","fna_gloss_final_20130517","c7ac9e19-8562-45cc-ba2f-4572e8dfe717"
"top-shaped","shape","0","fna_gloss_final_20130517","42bc5a8b-651c-44f2-882a-90317aa5508b"
"torn","shape","0","fna_gloss_final_20130517","77642807-840a-452f-9fe4-e08f9b432677"
"torsive","architecture","0","fna_gloss_final_20130517","c231b583-ff27-45dc-824e-8e5151b96fef"
"tortuous","course","0","fna_gloss_final_20130517","213a7d3e-d2b4-4b05-b2f5-c2a580584c16"
"torulose","shape","0","fna_gloss_final_20130517","e450691e-98e5-494e-a866-d47b09485625"
"tough","fragility","0","fna_gloss_final_20130517","40fa817b-5073-4735-8f23-7d9278ae41e9"
"trabeculate","architecture","0","fna_gloss_final_20130517","ce6622d0-efe8-4aff-9d09-633986b109d0"
"trailing","habit","0","fna_gloss_final_20130517","d6a3ff29-e1ca-4da6-a13a-89f3d65db9ee"
"transition","duration","0","fna_gloss_final_20130517","a29911e8-efdc-11e2-b45f-0026b9326338"
"translucent","coloration","0","fna_gloss_final_20130517","c4dce59e-db68-4b60-8466-07bd40342be0"
"transparent","coloration","0","fna_gloss_final_20130517","c226f59a-a63a-4850-8896-d02004966c1a"
"transverse","dehiscence","0","fna_gloss_final_20130517","6717c4f9-a975-40df-bb05-847debb521b1"
"trapeziform","shape","0","fna_gloss_final_20130517","df1c7777-b353-479e-83fe-d73d037b305d"
"tree","habit","0","fna_gloss_final_20130517","d95b8ad7-97d4-4c89-9d40-2aa6b8f1e615"
"tree-form","habit","0","fna_gloss_final_20130517","d7bf1f65-9b88-4973-a243-20cf453b768d"
"tree-like","architecture","0","fna_gloss_final_20130517","73a31043-f63f-4ed3-905d-a91b300587b5"
"treelike","life_style","0","fna_gloss_final_20130517","a299d556-efdc-11e2-b45f-0026b9326338"
"triangle","shape","0","fna_gloss_final_20130517","a299f694-efdc-11e2-b45f-0026b9326338"
"triangular","shape","0","fna_gloss_final_20130517","503dae48-1418-484f-bb8c-4744cd6d9aaa"
"triangulate","shape","0","fna_gloss_final_20130517","a29a2556-efdc-11e2-b45f-0026b9326338"
"trichotomocolpate","architecture","0","fna_gloss_final_20130517","3e6bc719-e360-4590-b5c2-2553b187210d"
"trichotomous","architecture","0","fna_gloss_final_20130517","d2e5b45f-2b1b-4080-bed3-c6049ca1c977"
"tridentate","shape","0","fna_gloss_final_20130517","a29a70ec-efdc-11e2-b45f-0026b9326338"
"trifid","shape","0","fna_gloss_final_20130517","978e7dc0-ec0b-4888-b0f4-233d0805cf71"
"trigamous","reproduction","0","fna_gloss_final_20130517","c8eea74b-a9f9-4ba1-a79e-746bdfe23ad9"
"trigeminous","architecture","0","fna_gloss_final_20130517","a448ab48-6d72-40c3-a216-4ed77d08ea40"
"trigonous","shape","0","fna_gloss_final_20130517","585a612a-e1e8-4a91-bed5-9a4136ab7324"
"trijugate","architecture","0","fna_gloss_final_20130517","64ade6ff-890f-4a32-b14c-d344ab905273"
"trilete","architecture","0","fna_gloss_final_20130517","a4c8fa7a-4918-493e-965a-2fda7e5c0e35"
"trioecious","reproduction","0","fna_gloss_final_20130517","0567776a-4473-4f69-be25-5694f43eb28a"
"triquetrous","shape","0","fna_gloss_final_20130517","1501b094-190a-410a-acf8-cff1c6ed1ebf"
"trochlear","shape","0","fna_gloss_final_20130517","b13099ee-93ca-404d-92ac-61b02dbf9e04"
"troughlike","shape","0","fna_gloss_final_20130517","a29b1b6e-efdc-11e2-b45f-0026b9326338"
"trowel-shaped","shape","0","fna_gloss_final_20130517","996e556d-660b-4652-86df-29b42ca1adac"
"trullate","shape","0","fna_gloss_final_20130517","9fefafb6-f5f9-48f1-a8dd-2926c2d3693a"
"trulliform","shape","0","fna_gloss_final_20130517","b1156353-646d-4ce4-9e8b-fc403347c255"
"trulloid","shape","0","fna_gloss_final_20130517","826af011-01aa-4bb1-9694-69a414bfc435"
"trumpet-shaped","shape","0","fna_gloss_final_20130517","4ff9f38c-c3d8-4d2a-8023-4814c58d6c86"
"truncate","shape","0","fna_gloss_final_20130517","ea63779e-32bb-45a2-8b5c-df83f7e9bfeb"
"truncated","shape","0","fna_gloss_final_20130517","a29bb6a0-efdc-11e2-b45f-0026b9326338"
"trunkless","architecture","0","fna_gloss_final_20130517","a29bd888-efdc-11e2-b45f-0026b9326338"
"tubed","shape","0","fna_gloss_final_20130517","a29bf520-efdc-11e2-b45f-0026b9326338"
"tubercular","shape","0","fna_gloss_final_20130517","27c45631-407d-4aaf-8005-afcdab209af3"
"tuberculate","relief","0","fna_gloss_final_20130517","9ae2e419-25ba-4d6d-853b-a1468ba6bc53"
"tuberculose","shape","0","fna_gloss_final_20130517","39f8df6e-cb62-4f05-9ef4-60b392c795d4"
"tuberlike","shape","0","fna_gloss_final_20130517","fb0369f3-1db0-4029-bc4d-a0de6b19d3b6"
"tuberous","architecture","0","fna_gloss_final_20130517","cb628567-3904-4799-8503-f953ba9e3d1e"
"tubiform","shape","0","fna_gloss_final_20130517","d020c36c-f77c-4b79-8ad6-72fd183809c7"
"tubular","shape","0","fna_gloss_final_20130517","4862c395-f02d-408e-98dc-ec7e08731171"
"tufted","habit","0","fna_gloss_final_20130517","af467c02-ccb5-4eb7-aea9-622429d0cbf1"
"tumid","shape","0","fna_gloss_final_20130517","efa96100-3113-4929-aeed-9f4f36d4e81a"
"tunicate","architecture","0","fna_gloss_final_20130517","22f7c1e2-acbe-4fd2-b1be-1893541b6ddf"
"turbinate","shape","0","fna_gloss_final_20130517","2f6cd9ee-9ba7-44e2-baf9-011ffbbe56f5"
"turgid","shape","0","fna_gloss_final_20130517","89eee396-4cf4-40ba-9079-187a40b8946a"
"turned","orientation","0","fna_gloss_final_20130517","a29cdce2-efdc-11e2-b45f-0026b9326338"
"turnip-shaped","shape","0","fna_gloss_final_20130517","00d66773-1df2-429f-85af-bcc09741d4e2"
"twin","count","0","fna_gloss_final_20130517","a29cf876-efdc-11e2-b45f-0026b9326338"
"twining","habit","0","fna_gloss_final_20130517","4b70ed75-f99f-4f35-9ad5-4e4e8f0892e6"
"twisted","architecture","0","fna_gloss_final_20130517","a6c3eaf2-79d4-4106-a56a-1cf978d40493"
"twisting","architecture","0","fna_gloss_final_20130517","a29d3502-efdc-11e2-b45f-0026b9326338"
"two-leafleted","architecture","0","fna_gloss_final_20130517","97c95753-03ee-4d7c-9952-826a30d7b251"
"two-lipped","architecture","0","fna_gloss_final_20130517","5e2e82c7-7b70-40bc-9558-9b772d940832"
"two-ranked","arrangement","0","fna_gloss_final_20130517","2ef27822-b8c1-429f-aff3-c9a26fedc63a"
"ultimate","position","0","fna_gloss_final_20130517","50912c54-3075-4aea-89f7-2d1f7cd28f7e"
"umbel-like","architecture","0","fna_gloss_final_20130517","2b900ce5-4cf9-47f9-84b0-ab3bbdfcc9eb"
"umbellate","architecture","0","fna_gloss_final_20130517","90f31355-9708-4a44-9e98-a9f90d7af8e3"
"umbelliform","architecture","0","fna_gloss_final_20130517","8d18bbcd-454d-4084-ac11-2ef20f3647cc"
"umbilicate","shape","0","fna_gloss_final_20130517","0c692ada-be1f-4a7b-9ef1-a946c522abc0"
"umbonate","shape","0","fna_gloss_final_20130517","b676fd8b-4fca-45e4-bf9b-de80930d5abf"
"umbraculiform","shape","0","fna_gloss_final_20130517","067c518f-fc63-4eca-bcb1-c23cc35cac29"
"umbrella-shaped","shape","0","fna_gloss_final_20130517","c0c24782-fcb1-4186-9372-a8594be2001a"
"unappendaged","architecture","0","fna_gloss_final_20130517","fd06ae35-9cce-4e11-8092-ed21cb9d7534"
"unarmed","architecture","0","fna_gloss_final_20130517","6de41c61-4f86-4422-9192-648cc7178864"
"unbranched","architecture","0","fna_gloss_final_20130517","c0051597-84eb-4e32-82bb-f225afbb158e"
"unchanged","development","0","fna_gloss_final_20130517","a29e3574-efdc-11e2-b45f-0026b9326338"
"unciform","shape","0","fna_gloss_final_20130517","77a2d152-8666-4dff-91d0-09975b017d8c"
"uncinate","shape","0","fna_gloss_final_20130517","4948b6c4-b993-4c87-a42e-a38c2e1f21e3"
"unconnected","fusion","0","fna_gloss_final_20130517","a29e7138-efdc-11e2-b45f-0026b9326338"
"unctuous","external texture","0","fna_gloss_final_20130517","0e25d19f-faf2-41bf-b504-66fa1033eb17"
"undamaged","condition","0","fna_gloss_final_20130517","a29e944c-efdc-11e2-b45f-0026b9326338"
"underdeveloped","development","0","fna_gloss_final_20130517","a29ebca6-efdc-11e2-b45f-0026b9326338"
"underground","location","0","fna_gloss_final_20130517","a29ee14a-efdc-11e2-b45f-0026b9326338"
"underlying","position","0","fna_gloss_final_20130517","a29f04f4-efdc-11e2-b45f-0026b9326338"
"undershrub","habit","0","fna_gloss_final_20130517","aba21f99-0fc4-4e0e-8bd4-5cf391c35b4f"
"undivided","shape","0","fna_gloss_final_20130517","833f00f1-1e83-4baa-8092-36954b2a4437"
"undulate","shape","0","fna_gloss_final_20130517","8525745a-a358-4c6c-a477-ed1d74cbe6db"
"unequal","size","0","fna_gloss_final_20130517","4a6a520b-1251-4f3c-9ae4-78715ec23ff6"
"unguiculate","shape","0","fna_gloss_final_20130517","3e674eab-b315-4d9d-812f-1f310b1a52fa"
"unhooked","shape","0","fna_gloss_final_20130517","a29f6e4e-efdc-11e2-b45f-0026b9326338"
"unicellular","architecture","0","fna_gloss_final_20130517","a29f945a-efdc-11e2-b45f-0026b9326338"
"unifacial","architecture","0","fna_gloss_final_20130517","fc695035-8370-4f45-9036-0bdaaab13ce1"
"unifoliolate","architecture","0","fna_gloss_final_20130517","29658f3d-aa03-475c-b974-21a7837e106a"
"uniform","variability","0","fna_gloss_final_20130517","6fc3f2dc-8e66-4c80-ac50-9f61ea7669c3"
"unijugate","architecture","0","fna_gloss_final_20130517","c538d77e-cdd6-4c30-b690-651419e0b63f"
"unilabiate","architecture","0","fna_gloss_final_20130517","d758dd0c-7073-41fb-93e1-b27e12e72970"
"unilateral","architecture","0","fna_gloss_final_20130517","26506ef7-0d11-4b13-8ea8-d70fad16689a"
"unilocular","architecture","0","fna_gloss_final_20130517","a2a023f2-efdc-11e2-b45f-0026b9326338"
"uninterrupted","architecture","0","fna_gloss_final_20130517","87bee1dd-e6a5-46cf-99e7-bd6aff32ac1f"
"uniseriate","arrangement","0","fna_gloss_final_20130517","a2a05bd8-efdc-11e2-b45f-0026b9326338"
"unisexual","reproduction","0","fna_gloss_final_20130517","e22f09ab-d44e-4941-b100-38d1df8abccd"
"united","fusion","0","fna_gloss_final_20130517","a2a0962a-efdc-11e2-b45f-0026b9326338"
"unlobed","shape","0","fna_gloss_final_20130517","c8062cac-2b8a-4fd3-8efb-de247ac23374"
"unpigmented","coloration","0","fna_gloss_final_20130517","c5b06353-e4b4-4505-9cf3-1963b38637f0"
"unribbed","architecture","0","fna_gloss_final_20130517","a2a0e7e2-efdc-11e2-b45f-0026b9326338"
"unruly","arrangement","0","fna_gloss_final_20130517","a2a10772-efdc-11e2-b45f-0026b9326338"
"unsegmented","architecture","0","fna_gloss_final_20130517","a2a12c0c-efdc-11e2-b45f-0026b9326338"
"unstalked","architecture","0","fna_gloss_final_20130517","7a149840-f75b-4aeb-8901-6401d4db33fe"
"unwinged","architecture","0","fna_gloss_final_20130517","b2b63b2e-859c-4aa3-b55e-9bc467b9073c"
"upcurved","orientation","0","fna_gloss_final_20130517","5105cec3-bc87-44d0-a08f-8fbd66905d3a"
"upper","position","0","fna_gloss_final_20130517","2ac4d3ea-f694-4013-bad5-e96fd128951d"
"uppermost","position","0","fna_gloss_final_20130517","5f8b3797-5db5-4a25-a34a-8b355d02c4a7"
"upright","orientation","0","fna_gloss_final_20130517","a2a189f4-efdc-11e2-b45f-0026b9326338"
"upturned","orientation","0","fna_gloss_final_20130517","a2a1aa56-efdc-11e2-b45f-0026b9326338"
"urceolate","shape","0","fna_gloss_final_20130517","913d9e93-9d45-454f-8708-ce740e81b66a"
"urent","habit","0","fna_gloss_final_20130517","e2e1a65d-38e6-48d9-a139-db2dd8d739d7"
"urn-shaped","shape","0","fna_gloss_final_20130517","b4865583-25e2-4a97-88f5-ae96b167f003"
"utriclelike","architecture","0","fna_gloss_final_20130517","a2a21054-efdc-11e2-b45f-0026b9326338"
"vaginate","architecture","0","fna_gloss_final_20130517","0e3e01d1-c7dd-4ed1-9eab-b08babcbc040"
"vague","prominence","0","fna_gloss_final_20130517","a2a22eae-efdc-11e2-b45f-0026b9326338"
"vallecular","position","0","fna_gloss_final_20130517","b6c169c2-16ae-4ac7-a6cf-4b0a13a0556b"
"valvate","dehiscence","0","fna_gloss_final_20130517","30c999f3-1b2e-4648-8b5d-48250b5d6120"
"variable","variability","0","fna_gloss_final_20130517","1af71c20-5650-4531-a94e-8012b5e0fadb"
"various","variability","0","fna_gloss_final_20130517","a2a26e46-efdc-11e2-b45f-0026b9326338"
"varying","variability","0","fna_gloss_final_20130517","d0c4a34d-bee1-46bc-a7f6-bc63a77245d5"
"vegetative","reproduction","0","fna_gloss_final_20130517","63645588-3a1f-4464-a967-76f306b30241"
"veined","architecture","0","fna_gloss_final_20130517","39a32914-c9e1-49ba-9abd-04fabb40ff4a"
"veinless","architecture","0","fna_gloss_final_20130517","a2a2bc66-efdc-11e2-b45f-0026b9326338"
"veiny","architecture","0","fna_gloss_final_20130517","3df07f34-825f-4285-bc81-24f5f4233168"
"velutinous","external texture","0","fna_gloss_final_20130517","23ce130e-a9c6-4b55-bd70-3aaa3eeaffd1"
"velvety","external texture","0","fna_gloss_final_20130517","7c10973d-f171-4a43-9843-2a93cb2f1e1e"
"ventral","position","0","fna_gloss_final_20130517","5e536fc9-12e1-4a5f-943a-6ca116b1fc21"
"ventricose","shape","0","fna_gloss_final_20130517","48731848-9aa6-4aec-af43-132e98b56285"
"ventrifixed","fixation","0","fna_gloss_final_20130517","d7c67657-b0d6-4d64-9b26-5ae7cbe74692"
"vermiculate","shape","0","fna_gloss_final_20130517","3dce2ba2-fa41-4171-acac-7538560656ac"
"vernal","life_style","0","fna_gloss_final_20130517","a2a32dea-efdc-11e2-b45f-0026b9326338"
"verrucate","relief","0","fna_gloss_final_20130517","a2a34f50-efdc-11e2-b45f-0026b9326338"
"verrucose","relief","0","fna_gloss_final_20130517","8f9d1d47-fc29-42b9-93b7-817d8b3f42bd"
"versatile","fixation","0","fna_gloss_final_20130517","e3783316-a425-431c-a4e0-502c34de1400"
"vertical","orientation","0","fna_gloss_final_20130517","0fc0123a-8c00-4395-8f58-5c4f7696fa81"
"vesicular","internal texture","0","fna_gloss_final_20130517","a2a3a112-efdc-11e2-b45f-0026b9326338"
"vesiculate","architecture","0","fna_gloss_final_20130517","22df3a71-f950-48c5-a607-56b8225d082d"
"vespertine","habit","0","fna_gloss_final_20130517","b3398dd1-661e-4917-bd4f-743fedad2aef"
"vestigial","prominence","0","fna_gloss_final_20130517","516bc556-3655-4650-aca7-41355d68e9ba"
"viable","life_stage","0","fna_gloss_final_20130517","a2a3e50a-efdc-11e2-b45f-0026b9326338"
"vigorous","fragility","0","fna_gloss_final_20130517","a2a4060c-efdc-11e2-b45f-0026b9326338"
"vile","odor","0","fna_gloss_final_20130517","a2a421dc-efdc-11e2-b45f-0026b9326338"
"villose","external texture","0","fna_gloss_final_20130517","2762098a-a48e-4452-b4fc-41b6cf8a553e"
"villosulous","external texture","0","fna_gloss_final_20130517","53ef5dce-07b1-469b-8271-0c08eb085b80"
"villous","external texture","0","fna_gloss_final_20130517","80f4d553-5490-4272-8c56-26a9ad1b42fd"
"vinelike","habit","0","fna_gloss_final_20130517","a2a460ca-efdc-11e2-b45f-0026b9326338"
"vine","habit","0","fna_gloss_final_20130517","fbec0ee9-dfc4-48ad-9dac-a7e4cd45261d"
"viny","habit","0","fna_gloss_final_20130517","1b7f649f-7eae-4ee3-8c5b-2c9b6fddc3ad"
"violet","coloration","0","fna_gloss_final_20130517","2e000515-939a-48e1-90fc-eb4bf44e85db"
"violin","shape","0","fna_gloss_final_20130517","a2a4a09e-efdc-11e2-b45f-0026b9326338"
"virgate","architecture","0","fna_gloss_final_20130517","62969fd0-f88c-44e2-90b1-2e7bf990e84e"
"viscid","external texture","0","fna_gloss_final_20130517","f96bb637-5fd8-44de-ad74-56ac4832dbf7"
"visible","prominence","0","fna_gloss_final_20130517","bf15aff7-eead-4c62-b244-72aa19ab63ab"
"vitreous","architecture","0","fna_gloss_final_20130517","a2a4ff30-efdc-11e2-b45f-0026b9326338"
"viviparous","reproduction","0","fna_gloss_final_20130517","e3e9c156-8622-4795-89a4-a43faac25602"
"voluble","habit","0","fna_gloss_final_20130517","e1ecaf40-e0c6-4757-a197-963bdfc2a728"
"waisted","shape","0","fna_gloss_final_20130517","13cd0cfe-41ba-4488-b214-81e88bb1786d"
"walled","architecture","0","fna_gloss_final_20130517","a2a55782-efdc-11e2-b45f-0026b9326338"
"wand-like","architecture","0","fna_gloss_final_20130517","55fab4bf-6add-4c2e-990c-181e149e8c9d"
"wanting","count","0","fna_gloss_final_20130517","b2b798e9-52c9-44dc-b1ef-7fcd3c99bd28"
"warped","shape","0","fna_gloss_final_20130517","a2a59602-efdc-11e2-b45f-0026b9326338"
"warted","relief","0","fna_gloss_final_20130517","a2a5b40c-efdc-11e2-b45f-0026b9326338"
"wartlike","shape","0","fna_gloss_final_20130517","a2a5d414-efdc-11e2-b45f-0026b9326338"
"wandlike","shape","0","fna_gloss_final_20130517","a2a5f43a-efdc-11e2-b45f-0026b9326338"
"watery","internal texture","0","fna_gloss_final_20130517","eeba247e-8887-4258-82ee-40c933ced456"
"wavy","shape","0","fna_gloss_final_20130517","aa779bfb-1556-407e-a482-06b54c247cf6"
"wavy-crinkled","external texture","0","fna_gloss_final_20130517","a2a64728-efdc-11e2-b45f-0026b9326338"
"waxen","external texture","0","fna_gloss_final_20130517","89f861b4-de91-4f50-821d-56443fe94ada"
"waxy","external texture","0","fna_gloss_final_20130517","7d6e098d-be5b-4e62-bba0-5613c827907f"
"weak","fragility","0","fna_gloss_final_20130517","c9804dea-c411-43df-b525-ad61b5de0eca"
"weaker","fragility","0","fna_gloss_final_20130517","a2a694c6-efdc-11e2-b45f-0026b9326338"
"weathering","behaviour","0","fna_gloss_final_20130517","a2a6b7d0-efdc-11e2-b45f-0026b9326338"
"wedge-shaped","shape","0","fna_gloss_final_20130517","f7d167c7-b589-4ade-8a31-a1ca6ae3a4d8"
"wedged","shape","0","fna_gloss_final_20130517","a2a6f9a2-efdc-11e2-b45f-0026b9326338"
"weeping","architecture","0","fna_gloss_final_20130517","12ae9bc8-42bc-4b88-a19d-293c0b33cb0a"
"wetted","condition","0","fna_gloss_final_20130517","4456d621-df99-46ac-918e-3f692fba7891"
"wheel-shaped","shape","0","fna_gloss_final_20130517","40448009-5931-4caf-8105-a42633672abc"
"whip-like","shape","0","fna_gloss_final_20130517","8e08b167-729e-4f39-9a2c-0f3589ab0817"
"white","coloration","0","fna_gloss_final_20130517","431d22b6-3064-4339-afce-d25f553fd11a"
"whitened","coloration","0","fna_gloss_final_20130517","a2a7474a-efdc-11e2-b45f-0026b9326338"
"whitening","coloration","0","fna_gloss_final_20130517","a2a768b0-efdc-11e2-b45f-0026b9326338"
"whitish","coloration","0","fna_gloss_final_20130517","0d978854-4ef6-4064-8626-53c08279913f"
"wide","width","0","fna_gloss_final_20130517","e529711e-2192-42c0-bc1d-0063f463eb2c"
"widened","width","0","fna_gloss_final_20130517","67ac5a62-d614-42e8-8735-9366c56265e6"
"wider","width","0","fna_gloss_final_20130517","dae0e869-39cc-4670-afb4-cfada8801015"
"widest","width","0","fna_gloss_final_20130517","f211e26c-21f3-4dea-8547-20aa2689e378"
"wind-pollinated","reproduction","0","fna_gloss_final_20130517","2b31341a-a191-49df-b9ea-aab2435a09a9"
"wine","coloration","0","fna_gloss_final_20130517","a2a7e1c8-efdc-11e2-b45f-0026b9326338"
"wingless","architecture","0","fna_gloss_final_20130517","30bb243f-0f5c-4a26-98e7-338a589fae7d"
"wiry","architecture","0","fna_gloss_final_20130517","afb42f54-1b2b-46c6-8f7f-552ddc809d03"
"withered","condition","0","fna_gloss_final_20130517","5de520bd-15fd-47a9-8e6e-15db6cdff580"
"woodlike","external texture","0","fna_gloss_final_20130517","a2a8249e-efdc-11e2-b45f-0026b9326338"
"woody-clumping","habit","0","fna_gloss_final_20130517","e4765368-0e75-4952-b2bd-87fbede8371c"
"woolly","external texture","0","fna_gloss_final_20130517","1e4884d9-f60c-4a40-bfcd-a2d54e9ffdc0"
"worm-shaped","shape","0","fna_gloss_final_20130517","5d0d5d2c-b76b-4859-8f64-d6a5ea69731b"
